"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","is_gh","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee","phone","review_count","review_rating","RunDate","restaurant_tags","delivery_type"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","the chirashi","2415175","https://www.grubhub.com/the-chirashi-74-5th-ave-new-york/2415175","74 5th Ave","[""Asian"", ""Japanese"", ""Seafood"", ""Sushi""]","$2.99 delivery",2.99,"40-60",50.0,0.00,"9297775923",67,4.76,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77702331","-73.97845459","0.08","Community Restaurant Food & Juice","3182291","https://www.grubhub.com/community-restaurant-food--juice-50-w-72nd-st-new-york/3182291","50 W 72nd St","[""Breakfast""]","$3.99 delivery",3.99,"30-50",40.0,0.00,"2129320600",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Hibachi San","2695469","https://www.grubhub.com/hibachi-san-74-5th-ave-new-york/2695469","74 5th Ave","[""Japanese""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9293775570",93,5.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.777308","-73.978457","0.08","Dakota Bar","345299","https://www.grubhub.com/dakota-bar-53-w-72nd-st-new-york/345299","53 W 72nd St","[""Lunch Specials"", ""Pasta"", ""Pizza""]","$1.49 delivery",1.49,"15-35",25.0,5.25,"6466493040",51,4.21,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Kobashi Japanese Curry","2136761","https://www.grubhub.com/kobashi-japanese-curry-74-5th-ave-new-york/2136761","74 5th Ave","[""Curry"", ""Dessert"", ""Japanese""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9292626876",516,3.65,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.778238","-73.980316","0.09","La Dinastia","312792","https://www.grubhub.com/la-dinastia-145-w-72nd-st-new-york/312792","145 W 72nd St","[""Asian"", ""Chinese"", ""Lunch Specials"", ""Mexican""]","$0 delivery",0.00,"45-65",55.0,0.00,"2123623801",1197,4.52,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Thai Noodle House","2460075","https://www.grubhub.com/thai-noodle-house-74-5th-ave-new-york/2460075","74 5th Ave","[""Asian"", ""Noodles"", ""Soup"", ""Thai""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9293000053",322,3.97,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77827453","-73.98009491","0.09","Pho Shop (Upper Westside)","1299841","https://www.grubhub.com/pho-shop-upper-westside-141-w-72nd-st-new-york/1299841","141 W 72nd St","[""Asian"", ""Pho"", ""Sandwiches"", ""Vietnamese""]","$1.49 delivery",1.49,"20-50",35.0,5.25,"6468910086",1587,3.99,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Astro Burger","2669950","https://www.grubhub.com/astro-burger-74-5th-ave-new-york/2669950","74 5th Ave","[""Hamburgers"", ""Sandwiches"", ""Snacks""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9294592265",118,4.77,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.778192","-73.980642","0.09","Kumo","66590","https://www.grubhub.com/kumo-165-w-72nd-st-new-york/66590","165 W 72nd St","[""Asian"", ""Japanese"", ""Lunch Specials"", ""Noodles"", ""Salads"", ""Sushi""]","$0 delivery",0.00,"50-70",60.0,0.00,"2125805900",1674,4.70,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Nature's Organic Ice Cream","3239048","https://www.grubhub.com/natures-organic-ice-cream-74-5th-ave-new-york/3239048","74 5th Ave","[""Ice Cream"", ""Organic"", ""Vegan""]","$1.99 delivery",1.99,"25-40",32.5,5.25,"6512468102",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Bao Works","2033733","https://www.grubhub.com/bao-works-74-5th-ave-new-york/2033733","74 5th Ave","[""Asian"", ""Asian Fusion"", ""Bowls"", ""Chinese"", ""Dessert""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9293464527",939,4.05,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.778164","-73.980921","0.09","Seven Hills Mediterranean Turkish Grill","579811","https://www.grubhub.com/seven-hills-mediterranean-turkish-grill-158-w-72nd-st-new-york/579811","158 W 72nd St","[""Breakfast"", ""Greek"", ""Lunch Specials"", ""Mediterranean"", ""Turkish""]","$0 delivery",0.00,"30-50",40.0,0.00,"2127244700",881,4.76,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Sweet Tenders","2669095","https://www.grubhub.com/sweet-tenders-74-5th-ave-new-york/2669095","74 5th Ave","[""Chicken"", ""Sandwiches""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9292794648",100,4.78,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.777653","-73.978423","0.09","TAP NYC - Upper West Side","518686","https://www.grubhub.com/tap-nyc---upper-west-side-267-columbus-ave-new-york/518686","267 Columbus Ave","[""Brazilian"", ""Crepes"", ""Gluten-Free"", ""Healthy"", ""Sandwiches"", ""Vegan""]","$6.47 delivery",6.47,"30-35",32.5,0.00,"9172612094",695,4.46,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Wokono: Modern Noodles","2579254","https://www.grubhub.com/wokono-modern-noodles-74-5th-ave-new-york/2579254","74 5th Ave","[""Asian""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9294687104",167,5.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","In a Jar","2212017","https://www.grubhub.com/in-a-jar-74-5th-ave-new-york/2212017","74 5th Ave","[""Bakery"", ""Cakes"", ""Dessert"", ""Smoothies and Juices""]","$2.99 delivery",2.99,"20-25",22.5,0.00,"9292423128",450,4.97,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.7776531","-73.978423","0.09","Sido Falafel & More","276662","https://www.grubhub.com/sido-falafel--more-267-columbus-ave-new-york/276662","267 Columbus Ave","[""Healthy"", ""Lebanese"", ""Lunch Specials"", ""Middle Eastern"", ""Pitas"", ""Sandwiches"", ""Vegetarian""]","$0 delivery",0.00,"30-50",40.0,0.00,"2124962803",1147,4.17,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.778065","-73.978846","0.09","Arte Cafe","297007","https://www.grubhub.com/arte-cafe-106-w-73rd-st-new-york/297007","106 W 73rd St","[""Healthy"", ""Italian"", ""Lunch Specials"", ""Pasta"", ""Pizza"", ""Salads""]","$0 delivery",0.00,"20-25",22.5,0.00,"2125017014",3356,4.11,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73573303","-73.99425507","0.42","Don Halal","2803527","https://www.grubhub.com/don-halal-74-5th-ave-new-york/2803527","74 5th Ave","[""Gyro"", ""Halal"", ""Mediterranean"", ""Middle Eastern""]","$2.99 delivery",2.99,"25-30",27.5,0.00,"9292626898",135,4.67,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77624893","-73.98147584","0.09","Noi Due Carne","2186394","https://www.grubhub.com/noi-due-carne-141-w-69th-st-new-york/2186394","141 W 69th St","[""Hamburgers"", ""Pasta"", ""Pizza"", ""Salads"", ""Sandwiches""]","$5.75 delivery",5.75,"45-60",52.5,0.00,"2127122223",12,3.74,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77567672","-73.98031617","0.09","Magnolia Bakery Columbus Avenue","2191703","https://www.grubhub.com/magnolia-bakery-columbus-avenue-200-columbus-ave-new-york/2191703","200 Columbus Ave","[""Cakes"", ""Dessert""]","$1.49 delivery",1.49,"15-70",42.5,10.00,"2127248101",652,4.06,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77628707","-73.98155976","0.1","Noi Due Pizza","2668183","https://www.grubhub.com/noi-due-pizza-143-w-69th-st-new-york/2668183","143 W 69th St","[""Pasta"", ""Pizza"", ""Salads""]","$5.75 delivery",5.75,"45-65",55.0,0.00,"2127122222",37,3.94,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77751403217505","-73.9817460846557","0.1","Just Salad - 2056 Broadway","302550","https://www.grubhub.com/just-salad---2056-broadway-2056-broadway-new-york/302550","2056 Broadway","[""Bowls"", ""Healthy"", ""Salads"", ""Smoothies and Juices"", ""Vegetarian"", ""Wraps""]","$3.99 delivery",3.99,"40-65",52.5,0.00,"6464536555",3179,4.45,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77763748","-73.98173523","0.1","Cafe Metro","1294821","https://www.grubhub.com/cafe-metro-2062-broadway-new-york/1294821","2062 Broadway","[""Bakery"", ""Breakfast"", ""Cafe"", ""Healthy"", ""Salads"", ""Sandwiches""]","$1.49 delivery",1.49,"15-35",25.0,10.00,"2123531234",337,4.58,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77758026","-73.98179627","0.1","Pizza Collective","2168788","https://www.grubhub.com/pizza-collective-2060-broadway-new-york/2168788","2060 Broadway","[""Pizza""]","$1.99 delivery",1.99,"30-55",42.5,0.00,"6466930949",164,4.40,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77819442","-73.98121644","0.1","Dunkin'","1394573","https://www.grubhub.com/dunkin-166-w-72nd-st-new-york/1394573","166 W 72nd St","[""Bagels"", ""Bakery"", ""Breakfast"", ""Cafe"", ""Coffee and Tea"", ""Donuts""]","$1.49 delivery",1.49,"15-20",17.5,20.00,"8774144477",179,4.58,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77645492","-73.98184205","0.1","Westside Restaurant","3032826","https://www.grubhub.com/westside-restaurant-2020-broadway-new-york/3032826","2020 Broadway","[""Salads"", ""Sandwiches"", ""Wraps""]","$1.49 delivery",1.49,"15-25",20.0,10.00,"2127244000",4,3.66,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77780532","-73.97820282","0.11","Wow Bao","2358978","https://www.grubhub.com/wow-bao-269-columbus-ave-new-york/2358978","269 Columbus Ave","[""Asian"", ""Asian Fusion"", ""Bowls"", ""Chicken"", ""Chinese"", ""Healthy"", ""Vegetarian""]","$1.49 delivery",1.49,"25-55",40.0,5.25,"6468700810",141,3.15,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77780532","-73.97820282","0.11","AG Kitchen","2031242","https://www.grubhub.com/ag-kitchen-269-columbus-ave-new-york/2031242","269 Columbus Ave","[""Salads"", ""Seafood"", ""Shakes"", ""Soup"", ""Tacos""]","$2.00 delivery",2.00,"25-45",35.0,0.00,"6468700810",8,3.71,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.7778053","-73.97819939417161","0.11","Harvest Kitchen","1224404","https://www.grubhub.com/harvest-kitchen-269-columbus-ave-new-york/1224404","269 Columbus Ave","[""American"", ""Bowls"", ""Breakfast"", ""Hamburgers""]","$2.00 delivery",2.00,"25-45",35.0,0.00,"6468700810",138,3.72,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77546691","-73.98046113","0.11","Venchi","3102960","https://www.grubhub.com/venchi-198-columbus-ave-new-york/3102960","198 Columbus Ave","[""American"", ""Dessert"", ""Ice Cream""]","$1.49 delivery",1.49,"15-25",20.0,10.00,"6465881043",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77856063","-73.98078919","0.11","Hungry & Healthy Marketplace","2834014","https://www.grubhub.com/hungry--healthy-marketplace-163-w-72nd-st-new-york/2834014","163 W 72nd st","[""Convenience"", ""Grocery Items"", ""Gyro"", ""Sandwiches"", ""Wings""]","$0 delivery",0.00,"30-45",37.5,0.00,"6464484130",158,4.19,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77835845","-73.98157502","0.12","Gray's Papaya","1198436","https://www.grubhub.com/grays-papaya-2090-broadway-new-york/1198436","2090 Broadway","[""Breakfast"", ""Coffee and Tea"", ""Sandwiches""]","$1.49 delivery",1.49,"15-20",17.5,5.25,"2127990243",95,3.91,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77589797","-73.98184968","0.12","Sapphire Cuisines of India","3141161","https://www.grubhub.com/sapphire-cuisines-of-india-2014-broadway-new-york/3141161","2014 Broadway","[""Chicken"", ""Indian"", ""Salads"", ""Seafood"", ""Vegetarian""]","$0 delivery",0.00,"30-40",35.0,0.00,"2122454444",7,3.77,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.775247","-73.980349","0.12","Empire Columbus Ave.","66325","https://www.grubhub.com/empire-columbus-ave-193-colombus-ave-new-york/66325","193 Colombus Ave","[""Asian"", ""Asian Fusion"", ""Chinese"", ""Japanese"", ""Lunch Specials"", ""Sushi""]","$0 delivery",0.00,"45-65",55.0,0.00,"2124968778",3860,4.10,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""OPTED_OUT_OF_SCHEDULED_ORDERS"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77650833","-73.97753907","0.13","The Ribbon UWS","1237946","https://www.grubhub.com/the-ribbon-uws-20-w-72nd-st-new-york/1237946","20 W 72nd St","[""American"", ""Breakfast"", ""Hamburgers"", ""Salads""]","$1.49 delivery",1.49,"15-30",22.5,5.25,"2127875656",1023,4.72,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77820968","-73.97795868","0.13","The Ice Cream Shop","3159103","https://www.grubhub.com/the-ice-cream-shop-281-columbus-ave-new-york/3159103","281 Columbus Ave","[""Convenience"", ""Ice Cream""]","$1.49 delivery",1.49,"15-25",20.0,5.25,"2128770837",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11365","40.7421943","-73.7889689","179-7 69th Ave, Fresh Meadows, NY 11365, USA","NY","Queens","NY","$0 with GH+","40.73983764","-73.78864289","0.16","iChopsticks","2066071","https://www.grubhub.com/ichopsticks-185-20-horace-harding-expy-new-york/2066071","185-20 Horace Harding Expy","[""Cantonese"", ""Chicken"", ""Chinese"", ""Noodles"", ""Seafood""]","$2.99 delivery",2.99,"40-75",57.5,0.00,"7183211221",95,3.75,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.77824783","-73.97795105","0.14","Angaar","1090422","https://www.grubhub.com/angaar-283-columbus-ave-new-york/1090422","283 Columbus Ave","[""Indian"", ""Sandwiches"", ""Seafood"", ""Vegetarian""]","$1.49 delivery",1.49,"15-35",25.0,5.25,"2123934040",788,4.22,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11365","40.7421943","-73.7889689","179-7 69th Ave, Fresh Meadows, NY 11365, USA","NY","Queens","NY","$0 with GH+","40.7406044","-73.78664399","0.16","Blaze Pizza ","3091274","https://www.grubhub.com/blaze-pizza-188th-st-horace-harding-expy-queens/3091274","188th st. Horace Harding Expy","[""Pizza""]","$1.99 delivery",1.99,"25-45",35.0,12.00,"7183134488",9,3.48,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.778745","-73.981329","0.14","HÃ¤agen-Dazs","315355","https://www.grubhub.com/hagen-dazs-263-amsterdam-ave-new-york/315355","263 Amsterdam Ave","[""Dessert"", ""Ice Cream"", ""Lunch Specials""]","$1.49 delivery",1.49,"15-35",25.0,5.25,"2127877165",887,4.76,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11365","40.7421943","-73.7889689","179-7 69th Ave, Fresh Meadows, NY 11365, USA","NY","Queens","NY","$0 with GH+","40.73979949","-73.78868866","0.17","Ramen Jin","2522967","https://www.grubhub.com/ramen-jin-18516-horace-harding-expy-flushing/2522967","18516 Horace Harding Expy","[""Bowls"", ""Ramen"", ""Snacks""]","$1.99 delivery",1.99,"25-35",30.0,5.25,"9174633835",53,4.79,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10023","40.77703","-73.98","240 W 73rd St, New York, NY 10023, USA","NY","New York","NY","$0 with GH+","40.775061","-73.980508","0.14","Francesco's Pizzeria & Restaurant","22867","https://www.grubhub.com/francescos-pizzeria--restaurant-186-columbus-ave-new-york/22867","186 Columbus Ave","[""Breakfast""]","$3.00 delivery",3.00,"45-65",55.0,0.00,"2127210066",1724,4.81,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11365","40.7421943","-73.7889689","179-7 69th Ave, Fresh Meadows, NY 11365, USA","NY","Queens","NY","$0 with GH+","40.7397499","-73.78927613","0.17","Pho Choice Restaurant","2186288","https://www.grubhub.com/pho-choice-restaurant-184-22-horace-harding-expy-flushing/2186288","184-22 Horace Harding Expy","[""BBQ"", ""Bubble Tea"", ""Noodles"", ""Soup"", ""Vietnamese""]","$1.99 delivery",1.99,"25-40",32.5,5.25,"7183216688",65,4.74,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
